candidate_id,formula,elements,n_atoms,volume_per_atom_a3,role_in_E4,pss,screened_by_pss,spacegroup_generated,spacegroup_number_generated,site_fraction_generated,law7_generated,spacegroup_dft_relaxed,spacegroup_number_dft_relaxed,site_fraction_dft_relaxed,law7_dft_relaxed,proxy_bulk_modulus_gpa,dft_bulk_modulus_gpa,dft_bulk_modulus_pressure_derivative,dft_equilibrium_volume_a3,birch_murnaghan_rms_ev,relaxation_converged
candidate_0241,Ir5Os7,Ir Os,12,14.429957823643742,priority,-0.4994836312474972,False,Imm2,44,1.0,False,Immm,71,0.5833333333333334,True,403.91934272618545,375.0810521899726,5.086976319069868,173.20479967532088,6.525296241764831e-05,True
candidate_0244,Os7W3,Os W,10,15.1635285897237,screened,-0.6538651978091304,True,P1,1,1.0,False,P1,1,1.0,False,369.2000026852173,343.1548096983961,4.916601434824775,151.64027373645177,5.3033823275414874e-05,True
candidate_0249,IrOs7,Ir Os,8,14.359624867400505,priority,1.0529921481417828,False,P-6m2,187,0.5,True,P-6m2,187,0.5,True,404.23926358933295,394.6012855922095,4.976404236789091,114.94564011898747,5.0062424634153824e-05,True
candidate_0253,Ir2Os5,Ir Os,14,14.395194231326073,priority,-0.49848206832177,False,P1,1,1.0,False,P1,1,1.0,False,419.5214226730207,384.9512235222926,5.03815460223924,201.57173122571874,4.0961459798052087e-05,True
candidate_0261,ReOs3,Os Re,12,14.557471218491926,priority,-0.5341845152993847,False,Imm2,44,1.0,False,Imm2,44,1.0,False,405.2285784714318,370.9177466134179,7.030116214448638,174.76154719191408,0.0028041009386249264,True
candidate_0264,Ir3Os4,Ir Os,7,15.734797858790902,screened,-0.8233634045485988,True,Pm,6,1.0,False,Pm,6,1.0,False,326.8530621731822,324.74847028668466,5.274590606476254,110.16850672087642,4.843044638284245e-05,True
candidate_0269,Re5B3Ir2,B Ir Re,10,12.3628900019765,control,-0.08361683753467097,False,Pm,6,1.0,False,Amm2,38,0.7,False,343.8436324342246,316.92133734012964,4.944258288720378,123.69422185815351,0.00022828215432550754,True
candidate_0273,IrOs3,Ir Os,12,14.41814402893936,priority,-0.495955245399458,False,Imm2,44,1.0,False,Imm2,44,1.0,False,407.4002303463029,381.28991995411855,5.161247891713987,173.08238574817213,0.00016719650193630907,True
candidate_0284,Re(Ir2Os3)2,Ir Os Re,11,15.359575114607093,screened,-0.7312963059926489,True,Cm,8,1.0,False,Cm,8,1.0,False,347.5281588715386,318.7028353574425,5.522053882853183,169.0847225504106,1.556203405443739e-05,True
candidate_0292,Re4Os,Os Re,10,14.89068779845893,screened,-0.6438093576265245,True,P1,1,1.0,False,P-1,2,0.5,True,337.2114703494536,373.9466305692437,4.683372680388914,148.887535402646,2.920070304014213e-05,True
candidate_0294,Re2Ir3,Ir Re,15,15.287914811528966,screened,-0.6876460174279266,True,Pmm2,25,1.0,False,Pmm2,25,1.0,False,349.91122384071224,318.00813854407266,5.584655334407903,229.37407843324002,0.00019457612575393723,True
candidate_0299,Ir5Os7,Ir Os,12,14.412105594412258,priority,-0.5003320831437847,False,Pm,6,1.0,False,Pm,6,1.0,False,420.5135276301135,379.4272984962258,5.0539321661589325,172.98684986926287,1.7707565069927449e-06,True
candidate_0300,Os3W,Os W,8,14.814587597509547,control,0.9565047237786374,False,Pmma,51,0.5,True,Pmma,51,0.5,True,352.4601136077887,369.5487927835028,4.755551013646295,118.5420747385368,3.136804134367946e-05,True
candidate_0301,IrOs5,Ir Os,6,14.374721973724137,priority,-0.4984738412908558,False,Amm2,38,1.0,False,Amm2,38,1.0,False,422.3838668156426,391.1977065368821,4.998774946257437,86.26366242834175,7.62575569207851e-06,True
candidate_0305,Ir4Os14W,Ir Os W,19,14.962927459463947,screened,-0.649880430596925,True,Pm,6,1.0,False,Pm,6,1.0,False,367.7547750727399,360.5195910192805,5.00948770325912,284.3848951471239,5.724066424580184e-05,True
candidate_0311,Os7W3,Os W,10,15.083200107678053,screened,-0.6502883917910348,True,Cm,8,1.0,False,Cm,8,1.0,False,371.46621479740264,350.0235277013612,4.765625900861329,150.8796285913204,5.780118159590536e-05,True
candidate_0312,Ir2Os3,Ir Os,5,14.444192869853158,priority,0.7504143896754285,False,I4/mmm,139,0.6,True,I4/mmm,139,0.6,True,402.31014609721126,368.6702976470676,5.212476023185714,72.26620138501127,2.422712016999954e-05,True
candidate_0313,Ir5Os11,Ir Os,16,14.43331597710901,priority,0.28054793971167036,False,Cm,8,0.75,False,Cm,8,0.75,False,416.97644763860154,380.35909617030376,5.141136420018963,230.86666767175853,0.00015514985240043896,True
candidate_0320,Re6Ir8W,Ir Re W,15,15.357068468053235,screened,-0.7476025485281531,True,Pmm2,25,1.0,False,Pmm2,25,1.0,False,319.85769980688207,324.27338679897224,5.240765987229393,230.42801141652794,0.00015099141319198532,True
candidate_0330,IrOs3,Ir Os,4,14.414497720184702,priority,0.2784471758815492,False,I4/mmm,139,0.75,False,I4/mmm,139,0.75,False,400.0689048486388,383.8985512555165,4.970301508076368,57.67247119457001,1.0891423619371748e-05,True
candidate_0331,Ir5Os11,Ir Os,16,14.42468667694486,priority,0.279214363869438,False,Cm,8,0.75,False,Amm2,38,0.5625,True,416.6979107383102,381.647486888018,5.0429713945080445,230.84589703537026,5.755851008975088e-05,True
candidate_0332,IrOs4,Ir Os,5,14.427979455430801,control,0.7337737080611444,False,I4/mmm,139,0.6,True,I4/mmm,139,0.6,True,387.3497241060197,379.69434342514495,5.219708873984298,72.15729587845378,2.477625064873543e-05,True
candidate_0336,Re5Ir4,Ir Re,18,15.168756507662364,screened,-0.7143268569758725,True,P1,1,1.0,False,P1,1,1.0,False,320.16356574272135,332.66914187809743,5.226692188533073,273.1239791450748,0.0001311262443068316,True
candidate_0339,IrOs3,Ir Os,4,14.387056373587322,priority,0.2627098099232428,False,Imm2,44,0.75,False,Imm2,44,0.75,False,400.94745796844614,387.52665644326066,5.013965639368206,57.56205558877386,1.528262420563474e-05,True
candidate_0342,ReOs3,Os Re,4,14.498970864950705,priority,-0.5245485402398359,False,Pmm2,25,1.0,False,Pmm2,25,1.0,False,400.4851582314579,393.32554546454054,4.852114313756987,58.00566608407755,3.8333809781255296e-05,True
candidate_0343,IrOs,Ir Os,12,14.438844901416287,priority,1.049519583443765,False,Pmn2_1,31,0.5,True,Pmmn,59,0.3333333333333333,True,409.68963353587446,374.4479757169263,5.072275459362536,173.2531499929474,3.426536419855529e-05,True
candidate_0355,Ir2Os,Ir Os,12,14.475762915251023,priority,1.0576734440507987,False,P2_1/m,11,0.5,True,Pnma,62,0.25,True,416.5712976755134,365.0914468444062,5.117679409718832,173.77965502776505,8.189849357512337e-05,True
candidate_0357,Re5(Ir2Os3)3,Ir Os Re,20,14.500940786509,control,-0.5435687418387056,False,Pm,6,1.0,False,Pm,6,1.0,False,386.12703433429743,381.7116464044222,5.00436258115579,290.10574130438596,0.0001789591328623908,True
candidate_0367,IrOs3,Ir Os,16,14.413144862293807,priority,0.8680993606440656,False,C2/m,12,0.5625,True,C2/m,12,0.5625,True,421.22518372156924,385.1875057316846,4.998857667911728,230.6519807082011,1.652748897337595e-05,True
