parent_task,candidate_id,task,status,volume_a3,static_energy_ev
E4-candidate_0236,candidate_0236,E4-candidate_0236-v0,complete,81.20805564876024,-62.18233759
E4-candidate_0236,candidate_0236,E4-candidate_0236-v1,complete,83.79980210563566,-62.50709597
E4-candidate_0236,candidate_0236,E4-candidate_0236-v2,complete,86.39154856251093,-62.60792818
E4-candidate_0236,candidate_0236,E4-candidate_0236-v3,complete,88.98329501938625,-62.52183144
E4-candidate_0236,candidate_0236,E4-candidate_0236-v4,complete,91.57504147626163,-62.27984494
E4-candidate_0241,candidate_0241,E4-candidate_0241-v0,complete,162.76992425070145,-121.35688657
E4-candidate_0241,candidate_0241,E4-candidate_0241-v1,complete,167.9647090672131,-121.99407503
E4-candidate_0241,candidate_0241,E4-candidate_0241-v2,complete,173.1594938837249,-122.19173431
E4-candidate_0241,candidate_0241,E4-candidate_0241-v3,complete,178.35427870023668,-122.02270431
E4-candidate_0241,candidate_0241,E4-candidate_0241-v4,complete,183.5490635167483,-121.54879549
E4-candidate_0244,candidate_0244,E4-candidate_0244-v0,complete,142.53716874340262,-115.38236676
E4-candidate_0244,candidate_0244,E4-candidate_0244-v1,complete,147.08622732031978,-115.88799224
E4-candidate_0244,candidate_0244,E4-candidate_0244-v2,complete,151.63528589723703,-116.04367234
E4-candidate_0244,candidate_0244,E4-candidate_0244-v3,complete,156.18434447415405,-115.90595189
E4-candidate_0244,candidate_0244,E4-candidate_0244-v4,complete,160.73340305107132,-115.52301529
E4-candidate_0249,candidate_0249,E4-candidate_0249-v0,complete,107.98437900285181,-86.89874573
E4-candidate_0249,candidate_0249,E4-candidate_0249-v1,complete,111.43068897102789,-87.34585941
E4-candidate_0249,candidate_0249,E4-candidate_0249-v2,complete,114.87699893920403,-87.48674966
E4-candidate_0249,candidate_0249,E4-candidate_0249-v3,complete,118.32330890738014,-87.37128906
E4-candidate_0249,candidate_0249,E4-candidate_0249-v4,complete,121.76961887555622,-87.04198312
E4-candidate_0253,candidate_0253,E4-candidate_0253-v0,complete,189.44075608425115,-146.73558361
E4-candidate_0253,candidate_0253,E4-candidate_0253-v1,complete,195.4867376614081,-147.49460884
E4-candidate_0253,candidate_0253,E4-candidate_0253-v2,complete,201.53271923856502,-147.72942767
E4-candidate_0253,candidate_0253,E4-candidate_0253-v3,complete,207.57870081572196,-147.52661126
E4-candidate_0253,candidate_0253,E4-candidate_0253-v4,complete,213.6246823928788,-146.95906314
E4-candidate_0261,candidate_0261,E4-candidate_0261-v0,complete,164.20827534458894,-136.3622156
E4-candidate_0261,candidate_0261,E4-candidate_0261-v1,complete,169.44896498324593,-137.02658681
E4-candidate_0261,candidate_0261,E4-candidate_0261-v2,complete,174.68965462190312,-137.23680967
E4-candidate_0261,candidate_0261,E4-candidate_0261-v3,complete,179.9303442605602,-137.06549371
E4-candidate_0261,candidate_0261,E4-candidate_0261-v4,complete,185.17103389921718,-136.61894506
E4-candidate_0264,candidate_0264,E4-candidate_0264-v0,complete,103.5349699108442,-68.94626358
E4-candidate_0264,candidate_0264,E4-candidate_0264-v1,complete,106.83927746119028,-69.29855549
E4-candidate_0264,candidate_0264,E4-candidate_0264-v2,complete,110.14358501153632,-69.40714498
E4-candidate_0264,candidate_0264,E4-candidate_0264-v3,complete,113.4478925618825,-69.31423892
E4-candidate_0264,candidate_0264,E4-candidate_0264-v4,complete,116.75220011222858,-69.05405146
E4-candidate_0269,candidate_0269,E4-candidate_0269-v0,complete,116.21116601857892,-99.63348094
E4-candidate_0269,candidate_0269,E4-candidate_0269-v1,complete,119.92003301917192,-100.01877478
E4-candidate_0269,candidate_0269,E4-candidate_0269-v2,complete,123.62890001976498,-100.14044076
E4-candidate_0269,candidate_0269,E4-candidate_0269-v3,complete,127.33776702035799,-100.03963289
E4-candidate_0269,candidate_0269,E4-candidate_0269-v4,complete,131.0466340209508,-99.75465972
E4-candidate_0273,candidate_0273,E4-candidate_0273-v0,complete,162.63666464643597,-125.78187321
E4-candidate_0273,candidate_0273,E4-candidate_0273-v1,complete,167.82719649685419,-126.43185406
E4-candidate_0273,candidate_0273,E4-candidate_0273-v2,complete,173.0177283472723,-126.63453319
E4-candidate_0273,candidate_0273,E4-candidate_0273-v3,complete,178.20826019769044,-126.46397696
E4-candidate_0273,candidate_0273,E4-candidate_0273-v4,complete,183.39879204810842,-125.98467759
E4-candidate_0284,candidate_0284,E4-candidate_0284-v0,complete,158.81800668503743,-112.86377023
E4-candidate_0284,candidate_0284,E4-candidate_0284-v1,complete,163.8866664728578,-113.4041081
E4-candidate_0284,candidate_0284,E4-candidate_0284-v2,complete,168.95532626067796,-113.57414875
E4-candidate_0284,candidate_0284,E4-candidate_0284-v3,complete,174.02398604849864,-113.43940835
E4-candidate_0284,candidate_0284,E4-candidate_0284-v4,complete,179.09264583631858,-113.05431696
E4-candidate_0292,candidate_0292,E4-candidate_0292-v0,complete,139.97246530551396,-121.38425663
E4-candidate_0292,candidate_0292,E4-candidate_0292-v1,complete,144.43967164505153,-121.92025915
E4-candidate_0292,candidate_0292,E4-candidate_0292-v2,complete,148.90687798458927,-122.08456797
E4-candidate_0292,candidate_0292,E4-candidate_0292-v3,complete,153.37408432412676,-121.93534501
E4-candidate_0292,candidate_0292,E4-candidate_0292-v4,complete,157.8412906636645,-121.52196041
E4-candidate_0294,candidate_0294,E4-candidate_0294-v0,complete,215.55959884255844,-152.64909763
E4-candidate_0294,candidate_0294,E4-candidate_0294-v1,complete,222.43916050774644,-153.37254995
E4-candidate_0294,candidate_0294,E4-candidate_0294-v2,complete,229.31872217293449,-153.59562558
E4-candidate_0294,candidate_0294,E4-candidate_0294-v3,complete,236.19828383812242,-153.40617119
E4-candidate_0294,candidate_0294,E4-candidate_0294-v4,complete,243.07784550330996,-152.88005801
E4-candidate_0299,candidate_0299,E4-candidate_0299-v0,complete,162.56855110497034,-122.03388574
E4-candidate_0299,candidate_0299,E4-candidate_0299-v1,complete,167.75690911895867,-122.67690211
E4-candidate_0299,candidate_0299,E4-candidate_0299-v2,complete,172.9452671329471,-122.87608937
E4-candidate_0299,candidate_0299,E4-candidate_0299-v3,complete,178.1336251469352,-122.7051915
E4-candidate_0299,candidate_0299,E4-candidate_0299-v4,complete,183.32198316092393,-122.22572271
E4-candidate_0300,candidate_0300,E4-candidate_0300-v0,complete,111.40569873327178,-92.50443427
E4-candidate_0300,candidate_0300,E4-candidate_0300-v1,complete,114.96119975667415,-92.93024346
E4-candidate_0300,candidate_0300,E4-candidate_0300-v2,complete,118.5167007800763,-93.06262958
E4-candidate_0300,candidate_0300,E4-candidate_0300-v3,complete,122.07220180347868,-92.9479478
E4-candidate_0300,candidate_0300,E4-candidate_0300-v4,complete,125.62770282688099,-92.6256243
E4-candidate_0301,candidate_0301,E4-candidate_0301-v0,complete,81.07343193180418,-64.60239114
E4-candidate_0301,candidate_0301,E4-candidate_0301-v1,complete,83.66088188707448,-64.93209087
E4-candidate_0301,candidate_0301,E4-candidate_0301-v2,complete,86.24833184234483,-65.03400024
E4-candidate_0301,candidate_0301,E4-candidate_0301-v3,complete,88.83578179761514,-64.94573709
E4-candidate_0301,candidate_0301,E4-candidate_0301-v4,complete,91.42323175288553,-64.69856832
E4-candidate_0305,candidate_0305,E4-candidate_0305-v0,complete,267.2378844260259,-202.29717405
E4-candidate_0305,candidate_0305,E4-candidate_0305-v1,complete,275.7667530779206,-203.30215879
E4-candidate_0305,candidate_0305,E4-candidate_0305-v2,complete,284.29562172981497,-203.61480021
E4-candidate_0305,candidate_0305,E4-candidate_0305-v3,complete,292.8244903817092,-203.34891626
E4-candidate_0305,candidate_0305,E4-candidate_0305-v4,complete,301.3533590336037,-202.60046844
E4-candidate_0311,candidate_0311,E4-candidate_0311-v0,complete,141.78208101217356,-115.29532976
E4-candidate_0311,candidate_0311,E4-candidate_0311-v1,complete,146.30704104447705,-115.80995749
E4-candidate_0311,candidate_0311,E4-candidate_0311-v2,complete,150.83200107678053,-115.97068838
E4-candidate_0311,candidate_0311,E4-candidate_0311-v3,complete,155.356961109084,-115.8333444
E4-candidate_0311,candidate_0311,E4-candidate_0311-v4,complete,159.88192114138727,-115.44573801
E4-candidate_0312,candidate_0312,E4-candidate_0312-v0,complete,67.88770648830989,-50.82885631
E4-candidate_0312,candidate_0312,E4-candidate_0312-v1,complete,70.0543354187878,-51.09316115
E4-candidate_0312,candidate_0312,E4-candidate_0312-v2,complete,72.22096434926578,-51.17626032
E4-candidate_0312,candidate_0312,E4-candidate_0312-v3,complete,74.38759327974373,-51.10874463
E4-candidate_0312,candidate_0312,E4-candidate_0312-v4,complete,76.55422221022168,-50.91645794
E4-candidate_0313,candidate_0313,E4-candidate_0313-v0,complete,217.07707229571943,-165.63347901
E4-candidate_0313,candidate_0313,E4-candidate_0313-v1,complete,224.00506396473162,-166.48487079
E4-candidate_0313,candidate_0313,E4-candidate_0313-v2,complete,230.93305563374417,-166.74274525
E4-candidate_0313,candidate_0313,E4-candidate_0313-v3,complete,237.86104730275653,-166.50571709
E4-candidate_0313,candidate_0313,E4-candidate_0313-v4,complete,244.78903897176878,-165.85852535
E4-candidate_0320,candidate_0320,E4-candidate_0320-v0,complete,216.5346653995506,-156.5728314
E4-candidate_0320,candidate_0320,E4-candidate_0320-v1,complete,223.4453462101745,-157.30917215
E4-candidate_0320,candidate_0320,E4-candidate_0320-v2,complete,230.35602702079854,-157.53782697
E4-candidate_0320,candidate_0320,E4-candidate_0320-v3,complete,237.26670783142268,-157.34416592
E4-candidate_0320,candidate_0320,E4-candidate_0320-v4,complete,244.1773886420461,-156.80170135
E4-candidate_0330,candidate_0330,E4-candidate_0330-v0,complete,54.19851142789447,-41.91607994
E4-candidate_0330,candidate_0330,E4-candidate_0330-v1,complete,55.92825115431664,-42.13258972
E4-candidate_0330,candidate_0330,E4-candidate_0330-v2,complete,57.657990880738794,-42.19979609
E4-candidate_0330,candidate_0330,E4-candidate_0330-v3,complete,59.387730607160954,-42.14211509
E4-candidate_0330,candidate_0330,E4-candidate_0330-v4,complete,61.117470333583114,-41.98012435
E4-candidate_0331,candidate_0331,E4-candidate_0331-v0,complete,216.94728762125078,-165.61250929
E4-candidate_0331,candidate_0331,E4-candidate_0331-v1,complete,223.87113722618412,-166.47492929
E4-candidate_0331,candidate_0331,E4-candidate_0331-v2,complete,230.79498683111774,-166.74205858
E4-candidate_0331,candidate_0331,E4-candidate_0331-v3,complete,237.71883643605125,-166.51218105
E4-candidate_0331,candidate_0331,E4-candidate_0331-v4,complete,244.64268604098464,-165.86824584
E4-candidate_0332,candidate_0332,E4-candidate_0332-v0,complete,67.81150344052482,-52.99354192
E4-candidate_0332,candidate_0332,E4-candidate_0332-v1,complete,69.97570035883939,-53.26298905
E4-candidate_0332,candidate_0332,E4-candidate_0332-v2,complete,72.13989727715402,-53.34634091
E4-candidate_0332,candidate_0332,E4-candidate_0332-v3,complete,74.30409419546868,-53.27505797
E4-candidate_0332,candidate_0332,E4-candidate_0332-v4,complete,76.46829111378318,-53.07571221
E4-candidate_0336,candidate_0336,E4-candidate_0336-v0,complete,256.65536010964723,-194.51034906
E4-candidate_0336,candidate_0336,E4-candidate_0336-v1,complete,264.84648862378504,-195.40556527
E4-candidate_0336,candidate_0336,E4-candidate_0336-v2,complete,273.0376171379226,-195.68349793
E4-candidate_0336,candidate_0336,E4-candidate_0336-v3,complete,281.2287456520603,-195.4481831
E4-candidate_0336,candidate_0336,E4-candidate_0336-v4,complete,289.4198741661978,-194.78832325
E4-candidate_0339,candidate_0339,E4-candidate_0339-v0,complete,54.095331964688334,-42.22035003
E4-candidate_0339,candidate_0339,E4-candidate_0339-v1,complete,55.82177872951881,-42.4386563
E4-candidate_0339,candidate_0339,E4-candidate_0339-v2,complete,57.54822549434932,-42.50636128
E4-candidate_0339,candidate_0339,E4-candidate_0339-v3,complete,59.27467225917979,-42.44821695
E4-candidate_0339,candidate_0339,E4-candidate_0339-v4,complete,61.00111902401026,-42.28513877
E4-candidate_0342,candidate_0342,E4-candidate_0342-v0,complete,54.51613045221467,-46.06902084
E4-candidate_0342,candidate_0342,E4-candidate_0342-v1,complete,56.25600695600871,-46.29104331
E4-candidate_0342,candidate_0342,E4-candidate_0342-v2,complete,57.99588345980283,-46.35991045
E4-candidate_0342,candidate_0342,E4-candidate_0342-v3,complete,59.735759963596905,-46.29999562
E4-candidate_0342,candidate_0342,E4-candidate_0342-v4,complete,61.475636467391034,-46.13236208
E4-candidate_0343,candidate_0343,E4-candidate_0343-v0,complete,162.8701704879758,-119.53168528
E4-candidate_0343,candidate_0343,E4-candidate_0343-v1,complete,168.06815465248562,-120.1628632
E4-candidate_0343,candidate_0343,E4-candidate_0343-v2,complete,173.2661388169955,-120.35578295
E4-candidate_0343,candidate_0343,E4-candidate_0343-v3,complete,178.46412298150534,-120.18320094
E4-candidate_0343,candidate_0343,E4-candidate_0343-v4,complete,183.66210714601525,-119.70634261
E4-candidate_0355,candidate_0355,E4-candidate_0355-v0,complete,163.28660568403166,-114.58648309
E4-candidate_0355,candidate_0355,E4-candidate_0355-v1,complete,168.49788033352186,-115.21126369
E4-candidate_0355,candidate_0355,E4-candidate_0355-v2,complete,173.70915498301224,-115.40623017
E4-candidate_0355,candidate_0355,E4-candidate_0355-v3,complete,178.92042963250267,-115.24276868
E4-candidate_0355,candidate_0355,E4-candidate_0355-v4,complete,184.13170428199302,-114.78172897
E4-candidate_0357,candidate_0357,E4-candidate_0357-v0,complete,272.61768678636923,-217.44144718
E4-candidate_0357,candidate_0357,E4-candidate_0357-v1,complete,281.31825125827464,-218.5262801
E4-candidate_0357,candidate_0357,E4-candidate_0357-v2,complete,290.0188157301799,-218.86392833
E4-candidate_0357,candidate_0357,E4-candidate_0357-v3,complete,298.71938020208535,-218.57613645
E4-candidate_0357,candidate_0357,E4-candidate_0357-v4,complete,307.41994467399036,-217.76758035
E4-candidate_0367,candidate_0367,E4-candidate_0367-v0,complete,216.77369872889895,-167.97744452
E4-candidate_0367,candidate_0367,E4-candidate_0367-v1,complete,223.69200826279982,-168.84546804
E4-candidate_0367,candidate_0367,E4-candidate_0367-v2,complete,230.6103177967009,-169.11391368
E4-candidate_0367,candidate_0367,E4-candidate_0367-v3,complete,237.528627330602,-168.88148658
E4-candidate_0367,candidate_0367,E4-candidate_0367-v4,complete,244.446936864503,-168.23085481
E4-candidate_0369,candidate_0369,E4-candidate_0369-v0,complete,108.40313218990742,-83.8847154
E4-candidate_0369,candidate_0369,E4-candidate_0369-v1,complete,111.86280662150023,-84.31855548
E4-candidate_0369,candidate_0369,E4-candidate_0369-v2,complete,115.32248105309311,-84.45425253
E4-candidate_0369,candidate_0369,E4-candidate_0369-v3,complete,118.7821554846859,-84.34092555
E4-candidate_0369,candidate_0369,E4-candidate_0369-v4,complete,122.24182991627876,-84.01901786
E4-candidate_0370,candidate_0370,E4-candidate_0370-v0,complete,209.82456575672063,-172.60976865
E4-candidate_0370,candidate_0370,E4-candidate_0370-v1,complete,216.52109445108397,-173.41558474
E4-candidate_0370,candidate_0370,E4-candidate_0370-v2,complete,223.21762314544742,-173.66914733
E4-candidate_0370,candidate_0370,E4-candidate_0370-v3,complete,229.91415183981073,-173.45917374
E4-candidate_0370,candidate_0370,E4-candidate_0370-v4,complete,236.61068053417415,-172.86085586
E4-candidate_0374,candidate_0374,E4-candidate_0374-v0,complete,163.0581394460371,-117.01796723
E4-candidate_0374,candidate_0374,E4-candidate_0374-v1,complete,168.26212261984654,-117.64186616
E4-candidate_0374,candidate_0374,E4-candidate_0374-v2,complete,173.46610579365634,-117.83575161
E4-candidate_0374,candidate_0374,E4-candidate_0374-v3,complete,178.67008896746594,-117.67185607
E4-candidate_0374,candidate_0374,E4-candidate_0374-v4,complete,183.87407214127572,-117.21126704
E4-candidate_0376,candidate_0376,E4-candidate_0376-v0,complete,163.5047809087983,-135.93468189
E4-candidate_0376,candidate_0376,E4-candidate_0376-v1,complete,168.72301859737684,-136.5928245
E4-candidate_0376,candidate_0376,E4-candidate_0376-v2,complete,173.94125628595563,-136.79419466
E4-candidate_0376,candidate_0376,E4-candidate_0376-v3,complete,179.1594939745343,-136.61280432
E4-candidate_0376,candidate_0376,E4-candidate_0376-v4,complete,184.37773166311308,-136.11141002
E4-candidate_0377,candidate_0377,E4-candidate_0377-v0,complete,81.167583876518,-62.26439452
E4-candidate_0377,candidate_0377,E4-candidate_0377-v1,complete,83.75803868108774,-62.58952929
E4-candidate_0377,candidate_0377,E4-candidate_0377-v2,complete,86.34849348565749,-62.69066667
E4-candidate_0377,candidate_0377,E4-candidate_0377-v3,complete,88.93894829022717,-62.60451641
E4-candidate_0377,candidate_0377,E4-candidate_0377-v4,complete,91.52940309479693,-62.36239699
E4-candidate_0383,candidate_0383,E4-candidate_0383-v0,complete,141.6800105285815,-108.20764334
E4-candidate_0383,candidate_0383,E4-candidate_0383-v1,complete,146.20171299225967,-108.68952261
E4-candidate_0383,candidate_0383,E4-candidate_0383-v2,complete,150.72341545593773,-108.83927713
E4-candidate_0383,candidate_0383,E4-candidate_0383-v3,complete,155.24511791961564,-108.71023065
E4-candidate_0383,candidate_0383,E4-candidate_0383-v4,complete,159.76682038329398,-108.34837616
E4-candidate_0388,candidate_0388,E4-candidate_0388-v0,complete,138.20589038922355,-117.42776202
E4-candidate_0388,candidate_0388,E4-candidate_0388-v1,complete,142.61671667824157,-117.97788355
E4-candidate_0388,candidate_0388,E4-candidate_0388-v2,complete,147.02754296725914,-118.15169031
E4-candidate_0388,candidate_0388,E4-candidate_0388-v3,complete,151.438369256277,-118.00971623
E4-candidate_0388,candidate_0388,E4-candidate_0388-v4,complete,155.84919554529495,-117.60522068
E4-candidate_0393,candidate_0393,E4-candidate_0393-v0,complete,217.63514339512375,-145.60171533
E4-candidate_0393,candidate_0393,E4-candidate_0393-v1,complete,224.58094584390432,-146.31476402
E4-candidate_0393,candidate_0393,E4-candidate_0393-v2,complete,231.52674829268489,-146.53208672
E4-candidate_0393,candidate_0393,E4-candidate_0393-v3,complete,238.47255074146548,-146.33591071
E4-candidate_0393,candidate_0393,E4-candidate_0393-v4,complete,245.41835319024588,-145.79621864
E4-candidate_0396,candidate_0396,E4-candidate_0396-v0,complete,81.46632954537552,-68.41435392
E4-candidate_0396,candidate_0396,E4-candidate_0396-v1,complete,84.06631878618539,-68.75157813
E4-candidate_0396,candidate_0396,E4-candidate_0396-v2,complete,86.66630802699525,-68.85768546
E4-candidate_0396,candidate_0396,E4-candidate_0396-v3,complete,89.26629726780506,-68.77028738
E4-candidate_0396,candidate_0396,E4-candidate_0396-v4,complete,91.86628650861495,-68.52026848
E4-candidate_0397,candidate_0397,E4-candidate_0397-v0,complete,217.66588332378046,-179.77295363
E4-candidate_0397,candidate_0397,E4-candidate_0397-v1,complete,224.61266683411378,-180.6668665
E4-candidate_0397,candidate_0397,E4-candidate_0397-v2,complete,231.5594503444475,-180.94880056
E4-candidate_0397,candidate_0397,E4-candidate_0397-v3,complete,238.50623385478093,-180.71802389
E4-candidate_0397,candidate_0397,E4-candidate_0397-v4,complete,245.45301736511394,-180.1188709
E4-candidate_0399,candidate_0399,E4-candidate_0399-v0,complete,81.17372851305309,-62.18259575
E4-candidate_0399,candidate_0399,E4-candidate_0399-v1,complete,83.76437942304398,-62.5084008
E4-candidate_0399,candidate_0399,E4-candidate_0399-v2,complete,86.35503033303506,-62.60993522
E4-candidate_0399,candidate_0399,E4-candidate_0399-v3,complete,88.94568124302609,-62.52427209
E4-candidate_0399,candidate_0399,E4-candidate_0399-v4,complete,91.53633215301718,-62.28241145
E4-candidate_0400,candidate_0400,E4-candidate_0400-v0,complete,251.18656682382746,-205.47427437
E4-candidate_0400,candidate_0400,E4-candidate_0400-v1,complete,259.20315938203464,-206.41664695
E4-candidate_0400,candidate_0400,E4-candidate_0400-v2,complete,267.2197519402417,-206.70799199
E4-candidate_0400,candidate_0400,E4-candidate_0400-v3,complete,275.2363444984489,-206.45439628
E4-candidate_0400,candidate_0400,E4-candidate_0400-v4,complete,283.252937056656,-205.76250608
E4-candidate_0403,candidate_0403,E4-candidate_0403-v0,complete,216.93194668561287,-165.75628289
E4-candidate_0403,candidate_0403,E4-candidate_0403-v1,complete,223.85530668621752,-166.61849233
E4-candidate_0403,candidate_0403,E4-candidate_0403-v2,complete,230.77866668682222,-166.88621589
E4-candidate_0403,candidate_0403,E4-candidate_0403-v3,complete,237.7020266874268,-166.65832573
E4-candidate_0403,candidate_0403,E4-candidate_0403-v4,complete,244.62538668803163,-166.01770042
E4-candidate_0404,candidate_0404,E4-candidate_0404-v0,complete,162.9510464520719,-119.1918692
E4-candidate_0404,candidate_0404,E4-candidate_0404-v1,complete,168.15161176437203,-119.81866059
E4-candidate_0404,candidate_0404,E4-candidate_0404-v2,complete,173.35217707667215,-120.01035045
E4-candidate_0404,candidate_0404,E4-candidate_0404-v3,complete,178.5527423889722,-119.83962029
E4-candidate_0404,candidate_0404,E4-candidate_0404-v4,complete,183.7533077012726,-119.367978
E4-candidate_0407,candidate_0407,E4-candidate_0407-v0,complete,163.33832686091378,-112.53919266
E4-candidate_0407,candidate_0407,E4-candidate_0407-v1,complete,168.55125218626202,-113.15004607
E4-candidate_0407,candidate_0407,E4-candidate_0407-v2,complete,173.76417751161048,-113.33868483
E4-candidate_0407,candidate_0407,E4-candidate_0407-v3,complete,178.97710283695858,-113.17675618
E4-candidate_0407,candidate_0407,E4-candidate_0407-v4,complete,184.19002816230716,-112.72462384
E4-candidate_0411,candidate_0411,E4-candidate_0411-v0,complete,163.60693382255744,-134.95424823
E4-candidate_0411,candidate_0411,E4-candidate_0411-v1,complete,168.8284317105114,-135.62417444
E4-candidate_0411,candidate_0411,E4-candidate_0411-v2,complete,174.04992959846533,-135.83843327
E4-candidate_0411,candidate_0411,E4-candidate_0411-v3,complete,179.27142748641919,-135.67013895
E4-candidate_0411,candidate_0411,E4-candidate_0411-v4,complete,184.49292537437356,-135.18501404
E4-candidate_0412,candidate_0412,E4-candidate_0412-v0,complete,54.27142962123063,-41.9400479
E4-candidate_0412,candidate_0412,E4-candidate_0412-v1,complete,56.00349652403582,-42.15576626
E4-candidate_0412,candidate_0412,E4-candidate_0412-v2,complete,57.73556342684106,-42.22155049
E4-candidate_0412,candidate_0412,E4-candidate_0412-v3,complete,59.467630329646305,-42.16338757
E4-candidate_0412,candidate_0412,E4-candidate_0412-v4,complete,61.199697232451506,-42.00086807
E4-candidate_0413,candidate_0413,E4-candidate_0413-v0,complete,189.97059134406607,-159.06033599
E4-candidate_0413,candidate_0413,E4-candidate_0413-v1,complete,196.03348255717435,-159.84513574
E4-candidate_0413,candidate_0413,E4-candidate_0413-v2,complete,202.09637377028298,-160.09032715
E4-candidate_0413,candidate_0413,E4-candidate_0413-v3,complete,208.15926498339147,-159.88327091
E4-candidate_0413,candidate_0413,E4-candidate_0413-v4,complete,214.22215619649987,-159.29710595
E4-candidate_0414,candidate_0414,E4-candidate_0414-v0,complete,216.9551276656357,-167.96359841
E4-candidate_0414,candidate_0414,E4-candidate_0414-v1,complete,223.87922748475165,-168.82110716
E4-candidate_0414,candidate_0414,E4-candidate_0414-v2,complete,230.80332730386777,-169.08092284
E4-candidate_0414,candidate_0414,E4-candidate_0414-v3,complete,237.7274271229839,-168.84171929
E4-candidate_0414,candidate_0414,E4-candidate_0414-v4,complete,244.65152694209962,-168.18716912
E4-candidate_0416,candidate_0416,E4-candidate_0416-v0,complete,162.4835098275756,-122.00753125
E4-candidate_0416,candidate_0416,E4-candidate_0416-v1,complete,167.66915375824277,-122.65614891
E4-candidate_0416,candidate_0416,E4-candidate_0416-v2,complete,172.85479768891022,-122.8600999
E4-candidate_0416,candidate_0416,E4-candidate_0416-v3,complete,178.0404416195774,-122.69302822
E4-candidate_0416,candidate_0416,E4-candidate_0416-v4,complete,183.22608555024487,-122.21670375
E4-candidate_0433,candidate_0433,E4-candidate_0433-v0,complete,266.7703317723971,-202.66115545
E4-candidate_0433,candidate_0433,E4-candidate_0433-v1,complete,275.28427853109054,-203.67182211
E4-candidate_0433,candidate_0433,E4-candidate_0433-v2,complete,283.79822528978366,-203.98612788
E4-candidate_0433,candidate_0433,E4-candidate_0433-v3,complete,292.31217204847746,-203.71770978
E4-candidate_0433,candidate_0433,E4-candidate_0433-v4,complete,300.8261188071712,-202.96290444
E4-candidate_0435,candidate_0435,E4-candidate_0435-v0,complete,155.67148282837667,-94.97315464
E4-candidate_0435,candidate_0435,E4-candidate_0435-v1,complete,160.6397216420481,-95.43440426
E4-candidate_0435,candidate_0435,E4-candidate_0435-v2,complete,165.60796045571988,-95.57698384
E4-candidate_0435,candidate_0435,E4-candidate_0435-v3,complete,170.57619926939128,-95.45692496
E4-candidate_0435,candidate_0435,E4-candidate_0435-v4,complete,175.544438083063,-95.12178427
E4-candidate_0440,candidate_0440,E4-candidate_0440-v0,complete,138.2875678720705,-111.03983412
E4-candidate_0440,candidate_0440,E4-candidate_0440-v1,complete,142.70100088926444,-111.51043474
E4-candidate_0440,candidate_0440,E4-candidate_0440-v2,complete,147.1144339064582,-111.65536547
E4-candidate_0440,candidate_0440,E4-candidate_0440-v3,complete,151.52786692365183,-111.52557043
E4-candidate_0440,candidate_0440,E4-candidate_0440-v4,complete,155.94129994084565,-111.16409777
E4-candidate_0446,candidate_0446,E4-candidate_0446-v0,complete,42.39148605046028,-36.93518039
E4-candidate_0446,candidate_0446,E4-candidate_0446-v1,complete,43.744405818028156,-37.09633831
E4-candidate_0446,candidate_0446,E4-candidate_0446-v2,complete,45.09732558559604,-37.14743186
E4-candidate_0446,candidate_0446,E4-candidate_0446-v3,complete,46.45024535316392,-37.10530228
E4-candidate_0446,candidate_0446,E4-candidate_0446-v4,complete,47.803165120731784,-36.9842966
E4-candidate_0451,candidate_0451,E4-candidate_0451-v0,complete,214.64119521318852,-168.5887554
E4-candidate_0451,candidate_0451,E4-candidate_0451-v1,complete,221.49144612424783,-169.36932202
E4-candidate_0451,candidate_0451,E4-candidate_0451-v2,complete,228.34169703530728,-169.61066918
E4-candidate_0451,candidate_0451,E4-candidate_0451-v3,complete,235.19194794636667,-169.40305811
E4-candidate_0451,candidate_0451,E4-candidate_0451-v4,complete,242.0421988574252,-168.82924334
E4-candidate_0460,candidate_0460,E4-candidate_0460-v0,complete,150.93400869284,-108.67579489
E4-candidate_0460,candidate_0460,E4-candidate_0460-v1,complete,155.7510515234626,-109.23925384
E4-candidate_0460,candidate_0460,E4-candidate_0460-v2,complete,160.56809435408508,-109.41425667
E4-candidate_0460,candidate_0460,E4-candidate_0460-v3,complete,165.38513718470756,-109.2650102
E4-candidate_0460,candidate_0460,E4-candidate_0460-v4,complete,170.2021800153303,-108.84654734
E4-candidate_0473,candidate_0473,E4-candidate_0473-v0,complete,132.61802137069165,-127.7505632
E4-candidate_0473,candidate_0473,E4-candidate_0473-v1,complete,136.850511414437,-128.17261838
E4-candidate_0473,candidate_0473,E4-candidate_0473-v2,complete,141.0830014581826,-128.30259882
E4-candidate_0473,candidate_0473,E4-candidate_0473-v3,complete,145.3154915019282,-128.18458764
E4-candidate_0473,candidate_0473,E4-candidate_0473-v4,complete,149.54798154567342,-127.85675663
E4-candidate_0477,candidate_0477,E4-candidate_0477-v0,complete,241.6917906079038,-183.42462352
E4-candidate_0477,candidate_0477,E4-candidate_0477-v1,complete,249.4053583932624,-184.36074084
E4-candidate_0477,candidate_0477,E4-candidate_0477-v2,complete,257.11892617862117,-184.65053698
E4-candidate_0477,candidate_0477,E4-candidate_0477-v3,complete,264.83249396397986,-184.4005162
E4-candidate_0477,candidate_0477,E4-candidate_0477-v4,complete,272.5460617493385,-183.69971268
E4-candidate_0479,candidate_0479,E4-candidate_0479-v0,complete,217.49724711190743,-182.90812066
